# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
5.000000000000000000e+01 8.888013003273644852e-01 8.436799999999999855e-01 3.972715456931354971e-01 8.800000000000000044e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.370000000000000551e-01 9.709999999999999742e-01 8.549999999999999822e-01 6.340000000000000080e-01 8.940000000000000169e-01 9.389999999999999458e-01 8.890000000000000124e-01 8.239999999999999547e-01 9.499999999999999556e-01 9.070000000000000284e-01
5.100000000000000000e+01 8.871157375269796974e-01 8.409400000000000208e-01 4.998473049924015421e-01 8.429999999999999716e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.549999999999999822e-01 9.639999999999999680e-01 8.659999999999999920e-01 6.360000000000000098e-01 7.640000000000000124e-01 9.489999999999999547e-01 8.669999999999999929e-01 6.830000000000000515e-01 9.469999999999999529e-01 8.990000000000000213e-01
5.200000000000000000e+01 8.855794343670743141e-01 8.437000000000000055e-01 3.700633800734346446e-01 8.961999999999999966e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.300000000000000488e-01 9.629999999999999671e-01 8.499999999999999778e-01 7.600000000000000089e-01 9.350000000000000533e-01 8.249999999999999556e-01 8.699999999999999956e-01 9.389999999999999458e-01 9.559999999999999609e-01 9.340000000000000524e-01
5.300000000000000000e+01 8.840377613740019180e-01 8.443199999999999594e-01 3.604997779233767852e-01 8.948000000000000398e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.539999999999999591e-01 9.499999999999999556e-01 8.609999999999999876e-01 7.289999999999999813e-01 8.810000000000000053e-01 8.669999999999999929e-01 9.010000000000000231e-01 9.160000000000000364e-01 9.529999999999999583e-01 9.360000000000000542e-01
5.400000000000000000e+01 8.761009424066817930e-01 8.441400000000000015e-01 3.656704292034569370e-01 8.964999999999999636e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.699999999999999956e-01 9.519999999999999574e-01 8.619999999999999885e-01 7.469999999999999973e-01 9.020000000000000240e-01 8.639999999999999902e-01 9.569999999999999618e-01 9.210000000000000409e-01 9.290000000000000480e-01 9.609999999999999654e-01
5.500000000000000000e+01 8.800740969997145058e-01 8.427999999999999936e-01 3.590331210876805956e-01 8.953999999999999737e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.300000000000000488e-01 9.789999999999999813e-01 8.569999999999999840e-01 8.040000000000000480e-01 8.940000000000000169e-01 7.540000000000000036e-01 9.240000000000000435e-01 9.679999999999999716e-01 9.330000000000000515e-01 9.110000000000000320e-01
5.600000000000000000e+01 8.704674666269573979e-01 8.479200000000000070e-01 4.673616678570025051e-01 8.525000000000000355e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.329999999999999627e-01 9.889999999999999902e-01 7.610000000000000098e-01 7.650000000000000133e-01 9.130000000000000338e-01 8.569999999999999840e-01 8.820000000000000062e-01 8.569999999999999840e-01 7.510000000000000009e-01 9.170000000000000373e-01
5.700000000000000000e+01 8.753623790414533090e-01 8.449600000000000444e-01 3.775561206495038347e-01 8.881000000000000005e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.379999999999999449e-01 9.709999999999999742e-01 9.020000000000000240e-01 8.159999999999999476e-01 9.389999999999999458e-01 6.800000000000000488e-01 8.910000000000000142e-01 8.960000000000000187e-01 9.399999999999999467e-01 9.080000000000000293e-01
5.800000000000000000e+01 8.721743159696832004e-01 8.488200000000000189e-01 3.645757128969548955e-01 8.939000000000000279e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.150000000000000355e-01 9.689999999999999725e-01 9.220000000000000417e-01 7.289999999999999813e-01 8.770000000000000018e-01 8.519999999999999796e-01 8.990000000000000213e-01 8.930000000000000160e-01 9.469999999999999529e-01 9.360000000000000542e-01
5.900000000000000000e+01 8.700641693019439682e-01 8.491400000000000059e-01 3.690488148040284022e-01 8.958000000000000407e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.449999999999999512e-01 9.629999999999999671e-01 9.150000000000000355e-01 7.900000000000000355e-01 9.150000000000000355e-01 8.329999999999999627e-01 8.930000000000000160e-01 8.439999999999999725e-01 9.230000000000000426e-01 9.370000000000000551e-01
