# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
7.100000000000000000e+01 3.752831906080246194e-01 8.549999999999999822e-01 3.063970705281826579e-01 8.881250000000000533e-01 1.000000000000000056e-01 8.399999999999999689e-01 9.875000000000000444e-01 8.850000000000000089e-01 8.399999999999999689e-01
7.200000000000000000e+01 3.659049877896904945e-01 8.615625000000000089e-01 3.269909603973064627e-01 8.906250000000000000e-01 1.000000000000000056e-01 8.425000000000000266e-01 9.875000000000000444e-01 8.449999999999999734e-01 8.874999999999999556e-01
7.300000000000000000e+01 3.745796841382980080e-01 8.514062500000000311e-01 2.744514797144802509e-01 8.900000000000000133e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.775000000000000355e-01 8.399999999999999689e-01 8.824999999999999512e-01
7.400000000000000000e+01 3.738812998682260469e-01 8.575000000000000400e-01 3.384484880889067626e-01 8.774999999999999467e-01 1.000000000000000056e-01 9.124999999999999778e-01 9.899999999999999911e-01 8.399999999999999689e-01 7.674999999999999600e-01
7.500000000000000000e+01 3.707442437112331568e-01 8.525000000000000355e-01 3.272901906573679187e-01 8.787500000000000311e-01 1.000000000000000056e-01 9.499999999999999556e-01 9.875000000000000444e-01 7.075000000000000178e-01 8.699999999999999956e-01
7.600000000000000000e+01 3.633511124551296323e-01 8.560937499999999867e-01 2.733848221384687083e-01 8.974999999999999645e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.725000000000000311e-01 9.124999999999999778e-01 7.850000000000000311e-01
7.700000000000000000e+01 3.618020422384142787e-01 8.604687500000000044e-01 2.823007615003734760e-01 8.974999999999999645e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.775000000000000355e-01 9.200000000000000400e-01 8.425000000000000266e-01
7.800000000000000000e+01 3.708016906678676672e-01 8.526562500000000044e-01 3.693679008597973712e-01 8.625000000000000444e-01 1.000000000000000056e-01 8.249999999999999556e-01 9.799999999999999822e-01 9.549999999999999600e-01 6.899999999999999467e-01
7.900000000000000000e+01 3.591085910052060903e-01 8.640624999999999556e-01 2.501072587375529066e-01 9.031249999999999556e-01 1.000000000000000056e-01 9.150000000000000355e-01 9.775000000000000355e-01 8.375000000000000222e-01 8.824999999999999512e-01
8.000000000000000000e+01 3.199152998998761044e-01 8.774999999999999467e-01 2.187508642981993157e-01 9.112500000000000044e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.749999999999999778e-01 8.725000000000000533e-01 8.924999999999999600e-01
8.100000000000000000e+01 2.907437805086374172e-01 8.860937500000000133e-01 2.223415758344344795e-01 9.106250000000000178e-01 1.000000000000000194e-02 8.950000000000000178e-01 9.825000000000000400e-01 8.750000000000000000e-01 8.900000000000000133e-01
8.200000000000000000e+01 2.976387652382254667e-01 8.829687499999999689e-01 2.262055571979726676e-01 9.112500000000000044e-01 1.000000000000000194e-02 8.950000000000000178e-01 9.799999999999999822e-01 8.950000000000000178e-01 8.750000000000000000e-01
8.300000000000000000e+01 2.797937196120619530e-01 8.884374999999999911e-01 2.216114171495428276e-01 9.143750000000000488e-01 1.000000000000000194e-02 9.024999999999999689e-01 9.849999999999999867e-01 8.800000000000000044e-01 8.900000000000000133e-01
8.400000000000000000e+01 2.744206464290618874e-01 8.960937500000000222e-01 2.267807207893929311e-01 9.131249999999999645e-01 1.000000000000000194e-02 8.900000000000000133e-01 9.799999999999999822e-01 8.974999999999999645e-01 8.850000000000000089e-01
8.500000000000000000e+01 2.820351865887641973e-01 8.893750000000000266e-01 2.261607057292712719e-01 9.118749999999999911e-01 1.000000000000000194e-02 8.974999999999999645e-01 9.799999999999999822e-01 8.850000000000000089e-01 8.850000000000000089e-01
8.600000000000000000e+01 2.662414536625146710e-01 8.982812500000000311e-01 2.249433408628101483e-01 9.106250000000000178e-01 1.000000000000000194e-02 9.024999999999999689e-01 9.825000000000000400e-01 8.699999999999999956e-01 8.874999999999999556e-01
8.700000000000000000e+01 2.725132214277982690e-01 8.931249999999999467e-01 2.251417065208079216e-01 9.112500000000000044e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.849999999999999867e-01 8.750000000000000000e-01 8.800000000000000044e-01
8.800000000000000000e+01 2.636149169877171627e-01 8.954687500000000355e-01 2.318799853589735005e-01 9.162500000000000089e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.849999999999999867e-01 8.974999999999999645e-01 8.750000000000000000e-01
8.900000000000000000e+01 2.634730422496795454e-01 9.000000000000000222e-01 2.301888154882908433e-01 9.124999999999999778e-01 1.000000000000000194e-02 8.874999999999999556e-01 9.849999999999999867e-01 8.900000000000000133e-01 8.874999999999999556e-01
9.000000000000000000e+01 2.495829865708947271e-01 9.060937500000000311e-01 2.327470867865485959e-01 9.124999999999999778e-01 1.000000000000000194e-02 8.950000000000000178e-01 9.825000000000000400e-01 8.974999999999999645e-01 8.750000000000000000e-01
9.100000000000000000e+01 2.626891055330634051e-01 9.014062499999999645e-01 2.312122995819663740e-01 9.124999999999999778e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.825000000000000400e-01 8.974999999999999645e-01 8.900000000000000133e-01
9.200000000000000000e+01 2.623255396448075927e-01 8.953124999999999556e-01 2.361513262293010451e-01 9.162500000000000089e-01 1.000000000000000194e-02 8.924999999999999600e-01 9.849999999999999867e-01 8.699999999999999956e-01 9.174999999999999822e-01
9.300000000000000000e+01 2.639630853757262141e-01 8.976562500000000444e-01 2.327107038398389671e-01 9.168749999999999956e-01 1.000000000000000194e-02 8.924999999999999600e-01 9.849999999999999867e-01 9.050000000000000266e-01 8.850000000000000089e-01
9.400000000000000000e+01 2.569603700190782325e-01 9.032812500000000355e-01 2.314906207600142818e-01 9.118749999999999911e-01 1.000000000000000194e-02 9.000000000000000222e-01 9.849999999999999867e-01 8.750000000000000000e-01 8.874999999999999556e-01
9.500000000000000000e+01 2.597561557032168067e-01 8.979687499999999822e-01 2.286526023602346025e-01 9.143750000000000488e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.825000000000000400e-01 8.900000000000000133e-01 8.800000000000000044e-01
9.600000000000000000e+01 2.420822940766811371e-01 9.065625000000000488e-01 2.310831202007830043e-01 9.137499999999999512e-01 1.000000000000000194e-02 9.000000000000000222e-01 9.849999999999999867e-01 8.800000000000000044e-01 8.900000000000000133e-01
9.700000000000000000e+01 2.321832777187228247e-01 9.117187500000000222e-01 2.330433670297497872e-01 9.143750000000000488e-01 1.000000000000000194e-02 8.874999999999999556e-01 9.849999999999999867e-01 8.950000000000000178e-01 8.900000000000000133e-01
9.800000000000000000e+01 2.464961557183414642e-01 9.040624999999999911e-01 2.211138010409194887e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.849999999999999867e-01 8.874999999999999556e-01 8.850000000000000089e-01
9.900000000000000000e+01 2.345428699813783269e-01 9.098437499999999512e-01 2.265998986776685264e-01 9.193750000000000533e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.849999999999999867e-01 8.900000000000000133e-01 8.924999999999999600e-01
1.000000000000000000e+02 2.396135712601244472e-01 9.082812500000000400e-01 2.294388023832288903e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.224999999999999867e-01 9.875000000000000444e-01 8.850000000000000089e-01 8.725000000000000533e-01
1.010000000000000000e+02 2.426571012102067548e-01 9.089062500000000266e-01 2.273515796003630351e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.000000000000000222e-01 9.849999999999999867e-01 9.000000000000000222e-01 8.824999999999999512e-01
1.020000000000000000e+02 2.353217910230159804e-01 9.067187500000000178e-01 2.469271606707479916e-01 9.143750000000000488e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.825000000000000400e-01 8.725000000000000533e-01 9.174999999999999822e-01
1.030000000000000000e+02 2.405512001179158643e-01 9.089062500000000266e-01 2.264880225784145218e-01 9.137499999999999512e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.849999999999999867e-01 8.824999999999999512e-01 8.800000000000000044e-01
1.040000000000000000e+02 2.425402608513832214e-01 9.084375000000000089e-01 2.305561097213649213e-01 9.156250000000000222e-01 1.000000000000000194e-02 9.000000000000000222e-01 9.825000000000000400e-01 9.100000000000000311e-01 8.699999999999999956e-01
1.050000000000000000e+02 2.318706175498664313e-01 9.103124999999999689e-01 2.397134649034705911e-01 9.131249999999999645e-01 1.000000000000000194e-02 8.774999999999999467e-01 9.849999999999999867e-01 8.725000000000000533e-01 9.174999999999999822e-01
