# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
1.140000000000000000e+02 6.948538178205490023e-01 8.640624999999999556e-01 3.607013306021690235e-01 8.900000000000000133e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.949999999999999956e-01 8.349999999999999645e-01 8.199999999999999512e-01
1.150000000000000000e+02 6.771690183877945302e-01 8.612499999999999600e-01 3.664907619357108959e-01 8.824999999999999512e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.949999999999999956e-01 7.850000000000000311e-01 8.399999999999999689e-01
1.160000000000000000e+02 6.841580951213837025e-01 8.718749999999999556e-01 3.603083252906799094e-01 8.800000000000000044e-01 1.000000000000000194e-02 8.900000000000000133e-01 9.849999999999999867e-01 7.700000000000000178e-01 8.750000000000000000e-01
1.170000000000000000e+02 6.801226407289504561e-01 8.675000000000000488e-01 3.652030894160270824e-01 8.824999999999999512e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.849999999999999867e-01 7.750000000000000222e-01 8.549999999999999822e-01
1.180000000000000000e+02 6.901257002353667902e-01 8.587500000000000133e-01 3.658963987231254600e-01 8.900000000000000133e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.849999999999999867e-01 8.249999999999999556e-01 8.349999999999999645e-01
1.190000000000000000e+02 6.797914436459541188e-01 8.681250000000000355e-01 3.595346876978874340e-01 8.862499999999999822e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.799999999999999822e-01 7.800000000000000266e-01 8.750000000000000000e-01
1.200000000000000000e+02 6.849460905790328846e-01 8.625000000000000444e-01 3.562937688827514382e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.799999999999999822e-01 8.050000000000000488e-01 8.549999999999999822e-01
1.210000000000000000e+02 6.730253440141678034e-01 8.778124999999999956e-01 3.560136142373084844e-01 8.900000000000000133e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.199999999999999512e-01 8.499999999999999778e-01
1.220000000000000000e+02 6.617166766524315014e-01 8.790624999999999689e-01 3.566073563694953652e-01 8.850000000000000089e-01 1.000000000000000238e-03 9.000000000000000222e-01 9.799999999999999822e-01 8.100000000000000533e-01 8.499999999999999778e-01
1.230000000000000000e+02 6.893155473470687911e-01 8.643750000000000044e-01 3.620642462372780090e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.849999999999999867e-01 8.000000000000000444e-01 8.549999999999999822e-01
1.240000000000000000e+02 6.697681701183318959e-01 8.778124999999999956e-01 3.566433310508728138e-01 8.850000000000000089e-01 1.000000000000000238e-03 9.000000000000000222e-01 9.799999999999999822e-01 8.050000000000000488e-01 8.549999999999999822e-01
1.250000000000000000e+02 6.732400715351104514e-01 8.562499999999999556e-01 3.589997828006744607e-01 8.837500000000000355e-01 1.000000000000000238e-03 8.800000000000000044e-01 9.799999999999999822e-01 8.100000000000000533e-01 8.649999999999999911e-01
1.260000000000000000e+02 6.684529715776443837e-01 8.774999999999999467e-01 3.601393020153045854e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 7.800000000000000266e-01 8.699999999999999956e-01
1.270000000000000000e+02 6.741963809728622747e-01 8.668749999999999512e-01 3.662949669361114657e-01 8.837500000000000355e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.849999999999999867e-01 8.050000000000000488e-01 8.349999999999999645e-01
1.280000000000000000e+02 6.747804272174835472e-01 8.687500000000000222e-01 3.600508874654769764e-01 8.874999999999999556e-01 1.000000000000000238e-03 8.900000000000000133e-01 9.799999999999999822e-01 8.050000000000000488e-01 8.750000000000000000e-01
1.290000000000000000e+02 6.857240152359008745e-01 8.750000000000000000e-01 3.678158408403396362e-01 8.862499999999999822e-01 1.000000000000000238e-03 8.800000000000000044e-01 9.799999999999999822e-01 8.299999999999999600e-01 8.549999999999999822e-01
1.300000000000000000e+02 6.686544272303581726e-01 8.740624999999999645e-01 3.614107182621955627e-01 8.912499999999999867e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.849999999999999867e-01 8.000000000000000444e-01 8.699999999999999956e-01
1.310000000000000000e+02 6.662427166104316623e-01 8.712499999999999689e-01 3.584342691302299655e-01 8.887500000000000400e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 7.950000000000000400e-01 8.649999999999999911e-01
1.320000000000000000e+02 6.756854134798050415e-01 8.687500000000000222e-01 3.589538380503654591e-01 8.887500000000000400e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.149999999999999467e-01 8.499999999999999778e-01
1.330000000000000000e+02 6.723353815078735307e-01 8.696874999999999467e-01 3.635970786213874595e-01 8.912499999999999867e-01 1.000000000000000238e-03 9.250000000000000444e-01 9.799999999999999822e-01 7.950000000000000400e-01 8.649999999999999911e-01
1.340000000000000000e+02 6.778240108489990146e-01 8.715625000000000178e-01 3.608350211381912143e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.549999999999999822e-01
1.350000000000000000e+02 6.681278550624847323e-01 8.687500000000000222e-01 3.617622518539428955e-01 8.850000000000000089e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.849999999999999867e-01 7.950000000000000400e-01 8.499999999999999778e-01
1.360000000000000000e+02 6.662841287255286682e-01 8.796874999999999556e-01 3.649559029936790266e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.899999999999999911e-01 7.950000000000000400e-01 8.549999999999999822e-01
1.370000000000000000e+02 6.578571763634681879e-01 8.840624999999999734e-01 3.601716443896293418e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 8.100000000000000533e-01 8.399999999999999689e-01
1.380000000000000000e+02 6.757858639955520719e-01 8.765625000000000222e-01 3.605060607194900402e-01 8.850000000000000089e-01 1.000000000000000238e-03 8.850000000000000089e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.750000000000000000e-01
1.390000000000000000e+02 6.781711530685424760e-01 8.771875000000000089e-01 3.657792577147483959e-01 8.862499999999999822e-01 1.000000000000000238e-03 8.950000000000000178e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.699999999999999956e-01
1.400000000000000000e+02 6.751265791058540522e-01 8.750000000000000000e-01 3.597635945677757352e-01 8.900000000000000133e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 8.050000000000000488e-01 8.599999999999999867e-01
1.410000000000000000e+02 6.654890364408493353e-01 8.690624999999999600e-01 3.617631849646568143e-01 8.862499999999999822e-01 1.000000000000000238e-03 8.950000000000000178e-01 9.799999999999999822e-01 8.100000000000000533e-01 8.599999999999999867e-01
1.420000000000000000e+02 6.682319071888923601e-01 8.765625000000000222e-01 3.637013295292854109e-01 8.874999999999999556e-01 1.000000000000000238e-03 9.300000000000000488e-01 9.799999999999999822e-01 7.800000000000000266e-01 8.599999999999999867e-01
1.430000000000000000e+02 6.771337324380874989e-01 8.778124999999999956e-01 3.575489404797553838e-01 8.912499999999999867e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.649999999999999911e-01
1.440000000000000000e+02 6.723832234740256819e-01 8.740624999999999645e-01 3.579233920574187988e-01 8.924999999999999600e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.800000000000000044e-01
1.450000000000000000e+02 6.806913959980011031e-01 8.706249999999999822e-01 3.618062284588813848e-01 8.900000000000000133e-01 1.000000000000000238e-03 9.250000000000000444e-01 9.799999999999999822e-01 7.900000000000000355e-01 8.649999999999999911e-01
1.460000000000000000e+02 6.730365028977394193e-01 8.668749999999999512e-01 3.567561814188957015e-01 8.900000000000000133e-01 1.000000000000000238e-03 9.000000000000000222e-01 9.799999999999999822e-01 8.050000000000000488e-01 8.750000000000000000e-01
1.470000000000000000e+02 6.662886562943458602e-01 8.778124999999999956e-01 3.594577926397323764e-01 8.862499999999999822e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.799999999999999822e-01 7.900000000000000355e-01 8.549999999999999822e-01
1.480000000000000000e+02 6.807556623220443193e-01 8.731250000000000400e-01 3.570489248633384460e-01 8.912499999999999867e-01 1.000000000000000238e-03 9.250000000000000444e-01 9.799999999999999822e-01 8.000000000000000444e-01 8.599999999999999867e-01
1.490000000000000000e+02 6.723143923282622891e-01 8.759375000000000355e-01 3.593609029054641857e-01 8.874999999999999556e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.100000000000000533e-01 8.499999999999999778e-01
