# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
4.100000000000000000e+01 1.015234189237910645e+00 7.921200000000000463e-01 5.007529112572868257e-01 8.398999999999999799e-01 1.000000000000000056e-01 0.000000000000000000e+00 7.640000000000000124e-01 9.170000000000000373e-01 8.299999999999999600e-01 6.330000000000000071e-01 8.070000000000000506e-01 8.639999999999999902e-01 8.469999999999999751e-01 9.170000000000000373e-01 8.639999999999999902e-01 9.559999999999999609e-01
4.200000000000000000e+01 1.015175893264021134e+00 7.921200000000000463e-01 5.385135544565158305e-01 8.287999999999999812e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.790000000000000036e-01 9.779999999999999805e-01 9.050000000000000266e-01 7.059999999999999609e-01 7.520000000000000018e-01 7.720000000000000195e-01 7.610000000000000098e-01 8.689999999999999947e-01 7.950000000000000400e-01 8.709999999999999964e-01
4.300000000000000000e+01 1.010901138253190723e+00 7.946400000000000130e-01 4.692801361838087604e-01 8.487999999999999989e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.239999999999999547e-01 9.549999999999999600e-01 7.630000000000000115e-01 7.109999999999999654e-01 7.209999999999999742e-01 8.559999999999999831e-01 9.280000000000000471e-01 8.659999999999999920e-01 9.549999999999999600e-01 9.090000000000000302e-01
4.400000000000000000e+01 1.007868368161922046e+00 7.994999999999999885e-01 4.946439491388515686e-01 8.403000000000000469e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.609999999999999876e-01 9.659999999999999698e-01 7.920000000000000373e-01 5.150000000000000133e-01 7.930000000000000382e-01 9.210000000000000409e-01 8.649999999999999911e-01 8.669999999999999929e-01 9.230000000000000426e-01 9.000000000000000222e-01
4.500000000000000000e+01 1.010348209340222958e+00 7.971000000000000307e-01 4.547434420155260226e-01 8.572999999999999510e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.350000000000000533e-01 9.449999999999999512e-01 7.610000000000000098e-01 6.850000000000000533e-01 9.170000000000000373e-01 7.870000000000000329e-01 9.160000000000000364e-01 8.179999999999999494e-01 8.980000000000000204e-01 9.110000000000000320e-01
4.600000000000000000e+01 1.004215638376700914e+00 7.983799999999999786e-01 4.495530233691675814e-01 8.582999999999999519e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.509999999999999787e-01 9.350000000000000533e-01 7.840000000000000302e-01 5.989999999999999769e-01 8.619999999999999885e-01 8.669999999999999929e-01 9.360000000000000542e-01 8.699999999999999956e-01 9.350000000000000533e-01 9.439999999999999503e-01
4.700000000000000000e+01 9.981604840461062444e-01 8.025799999999999601e-01 4.824036926316758178e-01 8.439999999999999725e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.309999999999999609e-01 9.559999999999999609e-01 8.699999999999999956e-01 7.580000000000000071e-01 8.910000000000000142e-01 6.800000000000000488e-01 8.000000000000000444e-01 8.770000000000000018e-01 9.040000000000000258e-01 8.729999999999999982e-01
4.800000000000000000e+01 9.948698409993299574e-01 8.022200000000000442e-01 5.010567103711941472e-01 8.390999999999999570e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.579999999999999627e-01 9.180000000000000382e-01 8.279999999999999583e-01 7.670000000000000151e-01 8.229999999999999538e-01 6.630000000000000338e-01 8.519999999999999796e-01 8.030000000000000471e-01 8.910000000000000142e-01 8.880000000000000115e-01
4.900000000000000000e+01 9.930583331269174918e-01 8.050199999999999578e-01 4.561749254933561426e-01 8.576000000000000290e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.379999999999999449e-01 9.659999999999999698e-01 7.790000000000000258e-01 6.909999999999999476e-01 8.429999999999999716e-01 8.309999999999999609e-01 8.890000000000000124e-01 8.780000000000000027e-01 8.910000000000000142e-01 8.699999999999999956e-01
5.000000000000000000e+01 9.946078859074177769e-01 8.024000000000000021e-01 4.318240285871889905e-01 8.686000000000000387e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.729999999999999982e-01 9.589999999999999636e-01 8.050000000000000488e-01 7.349999999999999867e-01 8.569999999999999840e-01 7.970000000000000417e-01 9.439999999999999503e-01 8.760000000000000009e-01 9.569999999999999618e-01 8.830000000000000071e-01
