# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
5.300000000000000000e+01 1.745236425161819316e+00 4.246199999999999974e-01 1.390123872330394361e+00 5.010000000000000009e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.230000000000000204e-01 6.879999999999999449e-01 3.629999999999999893e-01 3.220000000000000084e-01 2.690000000000000169e-01 4.010000000000000231e-01 6.680000000000000382e-01 5.719999999999999529e-01 6.410000000000000142e-01 5.629999999999999449e-01
5.400000000000000000e+01 1.744206460484768906e+00 4.295999999999999819e-01 1.415114368874424988e+00 4.939000000000000057e-01 1.000000000000000056e-01 0.000000000000000000e+00 6.079999999999999849e-01 6.179999999999999938e-01 4.899999999999999911e-01 2.849999999999999756e-01 2.260000000000000064e-01 3.960000000000000187e-01 5.020000000000000018e-01 6.179999999999999938e-01 5.759999999999999565e-01 6.199999999999999956e-01
5.500000000000000000e+01 1.742879847189743980e+00 4.305399999999999783e-01 1.406669962710846766e+00 4.939999999999999947e-01 1.000000000000000056e-01 0.000000000000000000e+00 6.029999999999999805e-01 6.610000000000000320e-01 3.810000000000000053e-01 3.059999999999999942e-01 3.400000000000000244e-01 5.140000000000000124e-01 5.420000000000000373e-01 5.899999999999999689e-01 5.530000000000000471e-01 4.500000000000000111e-01
5.600000000000000000e+01 1.736965139173042738e+00 4.303000000000000158e-01 1.417236541025935548e+00 4.885999999999999788e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.540000000000000480e-01 6.670000000000000373e-01 3.910000000000000142e-01 2.389999999999999902e-01 1.769999999999999907e-01 4.829999999999999849e-01 6.350000000000000089e-01 5.360000000000000320e-01 5.450000000000000400e-01 6.590000000000000302e-01
5.700000000000000000e+01 1.739597204703210886e+00 4.281200000000000006e-01 1.408548406328256064e+00 4.882000000000000228e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.199999999999999845e-01 7.459999999999999964e-01 3.119999999999999996e-01 2.349999999999999867e-01 3.240000000000000102e-01 3.890000000000000124e-01 5.759999999999999565e-01 6.949999999999999512e-01 7.019999999999999574e-01 4.829999999999999849e-01
5.800000000000000000e+01 1.738688026264700870e+00 4.318799999999999861e-01 1.394645399940661390e+00 5.064999999999999503e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.300000000000000266e-01 7.590000000000000080e-01 2.520000000000000018e-01 3.930000000000000160e-01 3.049999999999999933e-01 4.329999999999999960e-01 6.109999999999999876e-01 5.540000000000000480e-01 6.600000000000000311e-01 5.679999999999999494e-01
5.900000000000000000e+01 1.738147801873932474e+00 4.330600000000000005e-01 1.373823903620052578e+00 5.094999999999999529e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.649999999999999467e-01 5.899999999999999689e-01 3.099999999999999978e-01 3.150000000000000022e-01 3.150000000000000022e-01 5.360000000000000320e-01 5.909999999999999698e-01 5.899999999999999689e-01 6.270000000000000018e-01 6.560000000000000275e-01
6.000000000000000000e+01 1.733007928536476783e+00 4.347199999999999953e-01 1.375484294594286450e+00 5.037000000000000366e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.100000000000000089e-01 6.700000000000000400e-01 4.410000000000000031e-01 2.500000000000000000e-01 2.399999999999999911e-01 5.230000000000000204e-01 6.730000000000000426e-01 5.610000000000000542e-01 6.690000000000000391e-01 5.000000000000000000e-01
6.100000000000000000e+01 1.731965754555343961e+00 4.331800000000000095e-01 1.408314243292275281e+00 4.973000000000000198e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.590000000000000524e-01 7.369999999999999885e-01 3.920000000000000151e-01 2.500000000000000000e-01 2.290000000000000091e-01 5.639999999999999458e-01 4.709999999999999742e-01 6.370000000000000107e-01 5.560000000000000497e-01 5.779999999999999583e-01
6.200000000000000000e+01 1.730735002842303416e+00 4.350600000000000023e-01 1.387360350963787514e+00 4.994999999999999996e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.540000000000000480e-01 7.239999999999999769e-01 2.190000000000000002e-01 3.569999999999999840e-01 2.700000000000000178e-01 3.220000000000000084e-01 7.299999999999999822e-01 6.620000000000000329e-01 6.410000000000000142e-01 5.160000000000000142e-01
