# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
6.100000000000000000e+01 1.445668932236731097e-01 9.453125000000000000e-01 6.273404725268483251e-01 8.399999999999999689e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.350000000000000533e-01 7.700000000000000178e-01 7.700000000000000178e-01
6.200000000000000000e+01 1.488706615287810620e-01 9.443749999999999645e-01 7.838673555850982355e-01 8.074999999999999956e-01 1.000000000000000056e-01 8.199999999999999512e-01 8.449999999999999734e-01 8.199999999999999512e-01 7.449999999999999956e-01
6.300000000000000000e+01 1.156387713365256836e-01 9.568750000000000311e-01 9.195619314908981545e-01 7.987499999999999600e-01 1.000000000000000056e-01 8.149999999999999467e-01 8.449999999999999734e-01 7.199999999999999734e-01 8.149999999999999467e-01
6.400000000000000000e+01 1.247664733231067663e-01 9.493749999999999689e-01 7.434183886041865197e-01 8.175000000000000044e-01 1.000000000000000056e-01 7.750000000000000222e-01 9.599999999999999645e-01 6.650000000000000355e-01 8.699999999999999956e-01
6.500000000000000000e+01 1.415297850780189159e-01 9.490625000000000311e-01 6.137405402958393541e-01 8.375000000000000222e-01 1.000000000000000056e-01 8.549999999999999822e-01 9.300000000000000488e-01 7.750000000000000222e-01 7.900000000000000355e-01
6.600000000000000000e+01 1.209970990754663939e-01 9.534375000000000488e-01 5.767717968672514406e-01 8.512499999999999512e-01 1.000000000000000056e-01 9.000000000000000222e-01 9.449999999999999512e-01 7.800000000000000266e-01 7.800000000000000266e-01
6.700000000000000000e+01 9.493968063499778898e-02 9.649999999999999689e-01 6.711267664283514511e-01 8.549999999999999822e-01 1.000000000000000056e-01 8.649999999999999911e-01 9.699999999999999734e-01 7.600000000000000089e-01 8.249999999999999556e-01
6.800000000000000000e+01 1.127597092650830801e-01 9.584375000000000533e-01 6.558985865395515757e-01 8.537500000000000089e-01 1.000000000000000056e-01 8.900000000000000133e-01 9.549999999999999600e-01 7.600000000000000089e-01 8.100000000000000533e-01
6.900000000000000000e+01 1.060533119831234272e-01 9.603125000000000133e-01 6.598069059476255882e-01 8.437500000000000000e-01 1.000000000000000056e-01 8.549999999999999822e-01 9.449999999999999512e-01 7.550000000000000044e-01 8.199999999999999512e-01
7.000000000000000000e+01 1.045265999436378462e-01 9.581250000000000044e-01 7.906752675771713257e-01 8.299999999999999600e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.200000000000000400e-01 8.199999999999999512e-01 7.199999999999999734e-01
7.100000000000000000e+01 1.256001169234514103e-01 9.562500000000000444e-01 7.210840620100498199e-01 8.299999999999999600e-01 1.000000000000000056e-01 8.449999999999999734e-01 9.350000000000000533e-01 6.800000000000000488e-01 8.599999999999999867e-01
7.200000000000000000e+01 9.759709702571854606e-02 9.684374999999999512e-01 6.881307338643819493e-01 8.412500000000000533e-01 1.000000000000000056e-01 8.199999999999999512e-01 9.449999999999999512e-01 7.449999999999999956e-01 8.549999999999999822e-01
7.300000000000000000e+01 1.136015974055044342e-01 9.603125000000000133e-01 6.624550614692270578e-01 8.387499999999999956e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.449999999999999512e-01 7.349999999999999867e-01 8.249999999999999556e-01
7.400000000000000000e+01 1.020818060543388084e-01 9.606249999999999512e-01 7.308599058166146412e-01 8.387499999999999956e-01 1.000000000000000056e-01 8.149999999999999467e-01 9.599999999999999645e-01 7.600000000000000089e-01 8.199999999999999512e-01
7.500000000000000000e+01 9.749147149734199713e-02 9.618750000000000355e-01 7.542134228756185443e-01 8.375000000000000222e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.549999999999999600e-01 7.550000000000000044e-01 7.900000000000000355e-01
