# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
1.080000000000000000e+02 6.298809915781020674e-01 8.929687499999999778e-01 2.861299563944339486e-01 9.174999999999999822e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.775000000000000355e-01 8.599999999999999867e-01 9.224999999999999867e-01
1.090000000000000000e+02 6.318303474783897311e-01 8.887500000000000400e-01 2.809291824698448292e-01 9.131249999999999645e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.825000000000000400e-01 8.575000000000000400e-01 9.050000000000000266e-01
1.100000000000000000e+02 6.245665776729584229e-01 8.968749999999999778e-01 2.864028909802436851e-01 9.187499999999999556e-01 1.000000000000000194e-02 9.024999999999999689e-01 9.849999999999999867e-01 8.725000000000000533e-01 9.150000000000000355e-01
1.110000000000000000e+02 6.266673271358013109e-01 8.907812499999999689e-01 2.867077854275703608e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.799999999999999822e-01 8.649999999999999911e-01 9.074999999999999734e-01
1.120000000000000000e+02 6.299336628615855860e-01 8.862499999999999822e-01 2.828612463176250480e-01 9.150000000000000355e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.799999999999999822e-01 8.575000000000000400e-01 9.050000000000000266e-01
1.130000000000000000e+02 6.293479284644126759e-01 8.912499999999999867e-01 2.780324441194534368e-01 9.206250000000000266e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.825000000000000400e-01 8.625000000000000444e-01 9.174999999999999822e-01
1.140000000000000000e+02 6.250857023894786924e-01 8.996874999999999734e-01 2.845870074629783808e-01 9.162500000000000089e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.775000000000000355e-01 8.625000000000000444e-01 8.974999999999999645e-01
1.150000000000000000e+02 6.242687292397022247e-01 8.942187499999999512e-01 2.837590968608856290e-01 9.206250000000000266e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.849999999999999867e-01 8.699999999999999956e-01 9.174999999999999822e-01
1.160000000000000000e+02 6.285257077217102362e-01 8.931249999999999467e-01 2.837335354089736694e-01 9.200000000000000400e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.775000000000000355e-01 8.675000000000000488e-01 9.024999999999999689e-01
1.170000000000000000e+02 6.288926218450069383e-01 8.959375000000000533e-01 2.896922831237316309e-01 9.174999999999999822e-01 1.000000000000000194e-02 9.000000000000000222e-01 9.799999999999999822e-01 8.824999999999999512e-01 9.074999999999999734e-01
1.180000000000000000e+02 6.278183168172836170e-01 8.946874999999999689e-01 2.817658066749572643e-01 9.193750000000000533e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.775000000000000355e-01 8.725000000000000533e-01 9.124999999999999778e-01
1.190000000000000000e+02 6.271790011227130757e-01 8.953124999999999556e-01 2.780738486349582650e-01 9.187499999999999556e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.825000000000000400e-01 8.774999999999999467e-01 9.050000000000000266e-01
1.200000000000000000e+02 6.245927391946315410e-01 8.943750000000000311e-01 2.796660365164280182e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.775000000000000355e-01 8.774999999999999467e-01 9.050000000000000266e-01
1.210000000000000000e+02 6.218556721508502472e-01 8.932812500000000266e-01 2.802421049773692885e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.775000000000000355e-01 8.725000000000000533e-01 9.024999999999999689e-01
1.220000000000000000e+02 6.176715274155140101e-01 9.009374999999999467e-01 2.802769859135150754e-01 9.168749999999999956e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.775000000000000355e-01 8.649999999999999911e-01 9.074999999999999734e-01
1.230000000000000000e+02 6.142311678826808397e-01 8.971875000000000266e-01 2.802334825694561271e-01 9.181249999999999689e-01 1.000000000000000238e-03 9.000000000000000222e-01 9.825000000000000400e-01 8.774999999999999467e-01 9.124999999999999778e-01
1.240000000000000000e+02 6.217409880459308091e-01 8.940624999999999822e-01 2.819024163484573631e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.825000000000000400e-01 8.649999999999999911e-01 9.024999999999999689e-01
1.250000000000000000e+02 6.207520040869712874e-01 8.976562500000000444e-01 2.794190463423729121e-01 9.193750000000000533e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 8.675000000000000488e-01 9.074999999999999734e-01
1.260000000000000000e+02 6.208660331368446306e-01 8.935937499999999645e-01 2.803583501279354184e-01 9.187499999999999556e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 8.699999999999999956e-01 9.100000000000000311e-01
1.270000000000000000e+02 6.186533558368683128e-01 8.951562499999999867e-01 2.795798233151435830e-01 9.162500000000000089e-01 1.000000000000000238e-03 9.074999999999999734e-01 9.849999999999999867e-01 8.599999999999999867e-01 9.124999999999999778e-01
1.280000000000000000e+02 6.201832945644855100e-01 8.948437500000000488e-01 2.819794858992099584e-01 9.206250000000000266e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.849999999999999867e-01 8.750000000000000000e-01 9.100000000000000311e-01
1.290000000000000000e+02 6.125213530659675554e-01 8.960937500000000222e-01 2.779447644948959129e-01 9.187499999999999556e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.825000000000000400e-01 8.625000000000000444e-01 9.100000000000000311e-01
1.300000000000000000e+02 6.296798472106456268e-01 8.924999999999999600e-01 2.816887091100215845e-01 9.187499999999999556e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.849999999999999867e-01 8.725000000000000533e-01 9.050000000000000266e-01
1.310000000000000000e+02 6.235313358902930814e-01 8.954687500000000355e-01 2.793585211038589478e-01 9.156250000000000222e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.775000000000000355e-01 8.575000000000000400e-01 9.150000000000000355e-01
1.320000000000000000e+02 6.175012932717800496e-01 8.995312500000000044e-01 2.785559748113155543e-01 9.187499999999999556e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.799999999999999822e-01 8.800000000000000044e-01 9.024999999999999689e-01
1.330000000000000000e+02 6.189041952788829626e-01 8.974999999999999645e-01 2.806584304571151933e-01 9.200000000000000400e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.799999999999999822e-01 8.750000000000000000e-01 9.124999999999999778e-01
1.340000000000000000e+02 6.194524860382080167e-01 8.920312500000000533e-01 2.793420352041721122e-01 9.162500000000000089e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.775000000000000355e-01 8.699999999999999956e-01 9.124999999999999778e-01
1.350000000000000000e+02 6.158364662528037492e-01 8.942187499999999512e-01 2.777714277803897680e-01 9.168749999999999956e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.799999999999999822e-01 8.625000000000000444e-01 9.100000000000000311e-01
1.360000000000000000e+02 6.229304225742816614e-01 9.004687500000000400e-01 2.791237109899520896e-01 9.162500000000000089e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.825000000000000400e-01 8.800000000000000044e-01 8.974999999999999645e-01
1.370000000000000000e+02 6.156696438789367454e-01 8.985937499999999689e-01 2.825835354626178852e-01 9.168749999999999956e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.849999999999999867e-01 8.549999999999999822e-01 9.150000000000000355e-01
1.380000000000000000e+02 6.106339617073536230e-01 8.918749999999999734e-01 2.789543700218200528e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.074999999999999734e-01 9.849999999999999867e-01 8.649999999999999911e-01 9.124999999999999778e-01
1.390000000000000000e+02 6.216899585723877353e-01 8.939062500000000133e-01 2.791407552361488409e-01 9.162500000000000089e-01 1.000000000000000238e-03 9.000000000000000222e-01 9.799999999999999822e-01 8.725000000000000533e-01 9.124999999999999778e-01
1.400000000000000000e+02 6.150428891181946023e-01 8.971875000000000266e-01 2.772854374349117412e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.799999999999999822e-01 8.800000000000000044e-01 9.050000000000000266e-01
1.410000000000000000e+02 6.185144351422786624e-01 8.954687500000000355e-01 2.801775035262107916e-01 9.150000000000000355e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.825000000000000400e-01 8.599999999999999867e-01 9.074999999999999734e-01
1.420000000000000000e+02 6.154940013587474334e-01 8.945312500000000000e-01 2.779750473797321098e-01 9.187499999999999556e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.799999999999999822e-01 8.750000000000000000e-01 9.100000000000000311e-01
1.430000000000000000e+02 6.140996176004409612e-01 8.934374999999999956e-01 2.783988758921623341e-01 9.218750000000000000e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.849999999999999867e-01 8.824999999999999512e-01 9.074999999999999734e-01
1.440000000000000000e+02 6.164883011579513905e-01 8.990624999999999867e-01 2.792476633191108837e-01 9.143750000000000488e-01 1.000000000000000238e-03 8.924999999999999600e-01 9.849999999999999867e-01 8.800000000000000044e-01 9.000000000000000222e-01
1.450000000000000000e+02 6.176571984589099840e-01 8.929687499999999778e-01 2.774423705041408339e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.849999999999999867e-01 8.800000000000000044e-01 9.000000000000000222e-01
1.460000000000000000e+02 6.176801836490630748e-01 9.007812499999999778e-01 2.792851074039935932e-01 9.200000000000000400e-01 1.000000000000000238e-03 9.224999999999999867e-01 9.799999999999999822e-01 8.774999999999999467e-01 9.000000000000000222e-01
1.470000000000000000e+02 6.144025629758834706e-01 8.934374999999999956e-01 2.761990775167941781e-01 9.174999999999999822e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.775000000000000355e-01 8.699999999999999956e-01 9.174999999999999822e-01
1.480000000000000000e+02 6.143189288675785509e-01 8.985937499999999689e-01 2.799202845990657607e-01 9.156250000000000222e-01 1.000000000000000238e-03 8.924999999999999600e-01 9.849999999999999867e-01 8.800000000000000044e-01 9.050000000000000266e-01
1.490000000000000000e+02 6.130937424302100869e-01 9.040624999999999911e-01 2.805523173511028090e-01 9.162500000000000089e-01 1.000000000000000238e-03 9.024999999999999689e-01 9.825000000000000400e-01 8.774999999999999467e-01 9.024999999999999689e-01
