# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
9.600000000000000000e+01 2.549574517458677025e-01 8.996874999999999734e-01 2.017852072571986455e-01 9.318750000000000089e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.849999999999999867e-01 9.200000000000000400e-01 9.074999999999999734e-01
9.700000000000000000e+01 2.539633283205330327e-01 8.998437500000000533e-01 2.030284288775874302e-01 9.324999999999999956e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.799999999999999822e-01 9.174999999999999822e-01 9.000000000000000222e-01
9.800000000000000000e+01 2.612320771068334380e-01 8.973437499999999956e-01 2.098922866316570435e-01 9.293749999999999512e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.799999999999999822e-01 9.224999999999999867e-01 8.874999999999999556e-01
9.900000000000000000e+01 2.463551465421915110e-01 9.054687500000000444e-01 2.057300142076564919e-01 9.274999999999999911e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.825000000000000400e-01 9.024999999999999689e-01 9.050000000000000266e-01
1.000000000000000000e+02 2.621530591510236041e-01 9.012499999999999956e-01 2.032592004584148626e-01 9.281249999999999778e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.799999999999999822e-01 9.200000000000000400e-01 8.950000000000000178e-01
1.010000000000000000e+02 2.366510092839598789e-01 9.050000000000000266e-01 2.157304857068811643e-01 9.287499999999999645e-01 1.000000000000000194e-02 9.399999999999999467e-01 9.825000000000000400e-01 9.200000000000000400e-01 8.725000000000000533e-01
1.020000000000000000e+02 2.567183335870504290e-01 9.040624999999999911e-01 2.070567677130747963e-01 9.262500000000000178e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.875000000000000444e-01 9.100000000000000311e-01 8.874999999999999556e-01
1.030000000000000000e+02 2.379327488318085659e-01 9.095312500000000133e-01 2.056589598473510805e-01 9.293749999999999512e-01 1.000000000000000194e-02 9.250000000000000444e-01 9.825000000000000400e-01 9.050000000000000266e-01 9.050000000000000266e-01
1.040000000000000000e+02 2.343399203941226028e-01 9.101562500000000000e-01 1.994593632587930154e-01 9.324999999999999956e-01 1.000000000000000194e-02 9.399999999999999467e-01 9.799999999999999822e-01 9.000000000000000222e-01 9.100000000000000311e-01
1.050000000000000000e+02 2.462083139643073126e-01 9.056250000000000133e-01 2.036256694127223377e-01 9.312500000000000222e-01 1.000000000000000194e-02 9.250000000000000444e-01 9.849999999999999867e-01 8.974999999999999645e-01 9.174999999999999822e-01
1.060000000000000000e+02 2.388438422605395350e-01 9.071875000000000355e-01 1.997972209090949081e-01 9.324999999999999956e-01 1.000000000000000194e-02 9.425000000000000044e-01 9.775000000000000355e-01 8.924999999999999600e-01 9.174999999999999822e-01
1.070000000000000000e+02 2.518610312044620714e-01 9.032812500000000355e-01 2.024556912905245420e-01 9.274999999999999911e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.849999999999999867e-01 9.074999999999999734e-01 9.100000000000000311e-01
1.080000000000000000e+02 2.377047717943787664e-01 9.074999999999999734e-01 2.008501783804967911e-01 9.281249999999999778e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.799999999999999822e-01 9.224999999999999867e-01 9.050000000000000266e-01
1.090000000000000000e+02 2.267998762428760640e-01 9.124999999999999778e-01 1.981699778404436008e-01 9.306250000000000355e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.849999999999999867e-01 9.100000000000000311e-01 9.100000000000000311e-01
1.100000000000000000e+02 2.251847777143120843e-01 9.139062500000000311e-01 2.005661522339505509e-01 9.287499999999999645e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.825000000000000400e-01 9.150000000000000355e-01 9.100000000000000311e-01
1.110000000000000000e+02 2.360864515602588698e-01 9.089062500000000266e-01 1.909067145054723358e-01 9.312500000000000222e-01 1.000000000000000194e-02 9.124999999999999778e-01 9.825000000000000400e-01 9.050000000000000266e-01 9.250000000000000444e-01
1.120000000000000000e+02 2.377235568501055163e-01 9.090624999999999956e-01 1.879335312664625335e-01 9.337499999999999689e-01 1.000000000000000194e-02 9.300000000000000488e-01 9.875000000000000444e-01 9.050000000000000266e-01 9.124999999999999778e-01
1.130000000000000000e+02 2.303504831716418344e-01 9.114062499999999734e-01 2.116358627774752588e-01 9.287499999999999645e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.899999999999999911e-01 9.224999999999999867e-01 8.974999999999999645e-01
